"sample","median_delGcox","median_delGd","median_lambda"
"STL_0020_ICR.1_p08.corems",-142.014515299495,-2464.63052854913,0.0511781976284846
"STL_0020_ICR.2_p1.corems",-141.866651507455,-2632.86896210135,0.0486973807943786
"STL_0020_ICR.3_p08.corems",-140.983386080118,-2585.03049216702,0.0501766642676169
"STL_0021_ICR.1_p08.corems",-140.610114165365,-2562.12280545657,0.050701160699015
"STL_0021_ICR.2_p08.corems",-141.530226873562,-2609.96127539091,0.0492712258845086
"STL_0021_ICR.3_p08.corems",-140.259137007507,-2558.28437190435,0.0508167418513532
"STL_0022_ICR.1_p08.corems",-142.014515299495,-2693.70739565358,0.0467353108114477
"STL_0022_ICR.2_p08.corems",-139.859985447157,-2485.51511874613,0.052740554118092
"STL_0022_ICR.3_p08.corems",-141.231346523069,-2632.86896210135,0.0485463008982373
"STL_0023_ICR.1_p1.corems",-142.164238742047,-2556.26127539091,0.0498993838863373
"STL_0023_ICR.2_p08.corems",-141.166082458367,-2733.02278726552,0.0468105016613018
"STL_0023_ICR.3_p08.corems",-140.996395890142,-2602.0766488118,0.0493952153734803
"STL_0024_ICR.1_p08.corems",-141.231346523069,-2604.09974532524,0.049598132357822
"STL_0024_ICR.2_p08.corems",-141.537947290669,-2419.72282364763,0.0527176881418085
"STL_0024_ICR.3_p08.corems",-140.287348444342,-2493.39974532524,0.0524289002190464
"STL_0025_ICR.1_p08.corems",-141.461189533542,-2726.52280545657,0.0468416288075124
"STL_0025_ICR.2_p08.corems",-139.469216776112,-2604.09974532524,0.0501830255964995
"STL_0025_ICR.3_p08.corems",-139.469216776112,-2627.00743203568,0.0501893869253821
"STL_0026_ICR.1_p08.corems",-140.259137007507,-2888.89970894313,0.0453623978596622
"STL_0026_ICR.2_p08.corems",-139.469216776112,-2820.1766488118,0.0466767916901345
"STL_0026_ICR.3_p08.corems",-139.859985447157,-2814.31511874613,0.046320961182753
"STL_0027_ICR.1_p08.corems",-141.086493354789,-2579.16896210135,0.0501101935048147
"STL_0027_ICR.2_p08.corems",-139.938890659579,-2554.23817887746,0.0509521706813296
"STL_0027_ICR.3_p08.corems",-141.461189533542,-2602.0766488118,0.0497386889020035
"STL_0028_ICR.1_p08.corems",-140.614601111634,-2564.14590197002,0.0501893869253821
"STL_0028_ICR.2_p08.corems",-140.51047526295,-2624.98433552224,0.0501101935048147
"STL_0028_ICR.3_p08.corems",-141.382677614917,-2493.39974532524,0.0512416438389718
"STL_0029_ICR.1_p08.corems",-140.51047526295,-2650.92666700285,0.0489777773732695
"STL_0029_ICR.2_p08.corems",-139.859985447157,-2627.00743203568,0.0499926887212407
"STL_0029_ICR.3_p08.corems",-139.469216776112,-2618.4843537133,0.050295336141182
"STL_0030_ICR.1_p08.corems",-139.957677614918,-2527.38817887747,0.0517316577387599
"STL_0030_ICR.2_p08.corems",-141.161523645295,-2701.59202223269,0.0477447374703893
"STL_0030_ICR.3_p08.corems",-141.161523645295,-2820.1766488118,0.0457691330608305
"STL_0031_ICR.1_p08.corems",-140.674884497714,-2581.1920586148,0.0503162914391561
"STL_0031_ICR.2_p08.corems",-140.720052288117,-2594.93821525957,0.0501766642676169
"STL_0031_ICR.3_p08.corems",-140.259137007507,-2587.05358868046,0.0503162914391561
"STL_0032_ICR.1_p08.corems",-140.900947195515,-2672.82280545657,0.0480161159724944
"STL_0032_ICR.2_p08.corems",-141.930021704043,-2647.89202223269,0.0482909342864897
"STL_0032_ICR.3_p08.corems",-140.996395890142,-2629.03052854913,0.049443422504738
"STL_0033_ICR.1_p08.corems",-138.657495031123,-2774.36127539091,0.0480132615714808
"STL_0033_ICR.2_p08.corems",-138.588151902633,-2741.54586558791,0.0486973807943786
"STL_0033_ICR.3_p08.corems",-139.469216776112,-2608.94972713419,0.0504824310844324
"STL_0034_ICR.1_p1.corems",-142.523575004171,-2602.0766488118,0.0485472746012688
"STL_0034_ICR.2_p08.corems",-140.002083145718,-2860.13049216702,0.0457691330608305
"STL_0034_ICR.3_p08.corems",-139.469216776112,-2768.49974532524,0.0474457319608486
"STL_0035_ICR.1_p08.corems",-138.679296544717,-2885.06127539091,0.0457691330608305
"STL_0035_ICR.2_p08.corems",-139.469216776112,-2833.17661242969,0.046320961182753
"STL_0035_ICR.3_p08.corems",-139.469216776112,-2858.10739565358,0.0459427558887764
"STL_0036_ICR.1_p08.corems",-141.105480112572,-2464.63052854913,0.0520697928853453
"STL_0036_ICR.2_p08.corems",-141.930021704043,-2604.09974532524,0.0490286350308186
"STL_0036_ICR.3_p08.corems",-140.51047526295,-2486.52666700285,0.0524289002190464
"STL_0037_ICR.1_p1.corems",-142.953909972621,-2504.48049216701,0.0499926887212407
"STL_0037_ICR.2_p1.corems",-144.130753663425,-2577.14586558791,0.0473684491917231
"STL_0037_ICR.3_p08.corems",-144.485881926858,-2649.91511874613,0.0459427558887764
"STL_0038_ICR.1_p08.corems",-139.469216776112,-2814.31511874613,0.0465222593448033
"STL_0038_ICR.2_p08.corems",-138.616908943873,-2833.17661242969,0.0473368216121162
"STL_0038_ICR.3_p08.corems",-139.762293279395,-2837.22280545657,0.0460303872167035
"STL_0039_ICR.1_p08.corems",-140.465203154827,-2531.33049216702,0.0512533609850854
"STL_0039_ICR.2_p08.corems",-141.027025464307,-2773.34972713418,0.0461487311054882
"STL_0039_ICR.3_p1.corems",-141.759985447157,-2462.60743203568,0.0515901381838329
"STL_0040_ICR.1_p08.corems",-140.31764961724,-2514.38821525957,0.0512475024120286
"STL_0040_ICR.2_p08.corems",-141.789076190874,-2516.30743203568,0.0504824310844324
"STL_0040_ICR.3_p08.corems",-140.590676166376,-2533.35358868046,0.0508127707942844
"STL_0041_ICR.1_p08.corems",-140.560059000419,-2604.09974532524,0.0498993838863373
"STL_0041_ICR.2_p08.corems",-142.164238742047,-2527.38817887747,0.0500967461641008
"STL_0041_ICR.3_p08.corems",-141.378190668649,-2597.12278726552,0.0493974546930087
"STL_0042_ICR.1_p08.corems",-140.827953619407,-2612.62282364763,0.0497981361888893
"STL_0042_ICR.2_p08.corems",-140.619985447157,-2518.33052854913,0.0515901381838329
"STL_0042_ICR.3_p08.corems",-140.674884497714,-2647.89202223269,0.0490106312746413
"STL_0043_ICR.1_p08.corems",-142.224874093498,-2539.21511874613,0.0498993838863372
"STL_0043_ICR.2_p08.corems",-141.383176164503,-2617.09970894313,0.0484346936718865
"STL_0043_ICR.3_p08.corems",-141.966331985813,-2662.91508236402,0.0470297019407553
"STL_0044_ICR.1_p08.corems",-140.31764961724,-2693.70739565358,0.0484346936718865
"STL_0044_ICR.2_p08.corems",-141.058281917954,-2835.19970894313,0.0455271769952683
"STL_0044_ICR.3_p08.corems",-140.741866037803,-2670.79970894313,0.0482983460263744
"STL_0045_ICR.1_p1.corems",-141.650901224726,-2490.4689802924,0.0504138946220246
"STL_0045_ICR.2_p08.corems",-140.560059000419,-2558.28437190435,0.0504824310844324
"STL_0045_ICR.3_p08.corems",-139.469216776112,-2558.28437190435,0.0515437594183863
"STL_0046_ICR.1_p08.corems",-140.31764961724,-2837.22280545657,0.0460679497548092
"STL_0046_ICR.2_p08.corems",-139.078448105068,-2774.36127539091,0.0479662829783808
"STL_0046_ICR.3_p08.corems",-139.92010370424,-2913.83049216702,0.0451562287096275
"STL_0047_ICR.1_p08.corems",-138.378374551805,-2331.02284183868,0.0562496288004709
"STL_0047_ICR.2_p1.corems",-138.32383244059,-2296.66131177301,0.0572201042025244
"STL_0047_ICR.3_p08.corems",-138.6759432526,-2298.20743203568,0.0568632180665456
"STL_0048_ICR.1_p1.corems",-140.996395890142,-2564.14590197002,0.0501434288862158
"STL_0048_ICR.2_p08.corems",-139.755315267412,-2609.96127539091,0.050295336141182
"STL_0048_ICR.3_p08.corems",-140.776908447754,-2611.98437190435,0.0498993838863373
"STL_0049_ICR.1_p08.corems",-141.169957449478,-2623.97278726552,0.0493952153734803
"STL_0049_ICR.2_p08.corems",-141.530226873562,-2633.88051035808,0.0490106312746412
"STL_0049_ICR.3_p08.corems",-140.907677614918,-2717.62663062074,0.0474457319608486
"STL_0051_ICR.1_p08.corems",-140.614601111634,-2629.03052854913,0.0498993838863372
"STL_0051_ICR.2_p08.corems",-140.741866037803,-2602.0766488118,0.0498575834757751
"STL_0051_ICR.3_p08.corems",-140.51047526295,-2693.70739565358,0.0480164587772161
"STL_0052_ICR.1_p08.corems",-140.996395890142,-2678.68433552224,0.0482003155368936
"STL_0052_ICR.2_p08.corems",-139.957677614918,-2629.03052854913,0.0497386889020035
"STL_0052_ICR.3_p08.corems",-141.301831712948,-2786.34969075208,0.0462125250685347
"STL_0053_ICR.1_p08.corems",-139.469216776112,-2810.26892571924,0.0470297019407553
"STL_0053_ICR.2_p08.corems",-140.208174411933,-2812.29202223269,0.0461432040796185
"STL_0053_ICR.3_p08.corems",-139.92010370424,-2818.15355229835,0.0460679497548092
"STL_0054_ICR.1_p08.corems",-140.259137007507,-2701.59202223269,0.0480161159724944
"STL_0054_ICR.2_p08.corems",-140.38552424453,-2604.09974532524,0.0499926887212407
"STL_0054_ICR.3_p08.corems",-139.835562405216,-2601.06510055508,0.0501893869253821
"STL_0055_ICR.1_p08.corems",-139.735649960915,-2439.69974532524,0.0533396821889476
"STL_0055_ICR.2_p08.corems",-139.469216776112,-2424.67668519391,0.0535779745435212
"STL_0055_ICR.3_p08.corems",-139.469216776112,-2420.63049216702,0.0540662229956278
"STL_0056_ICR.1_p1.corems",-140.674884497714,-2493.39974532524,0.0523428959721757
"STL_0056_ICR.2_p08.corems",-140.442481228145,-2632.86896210135,0.0493974546930087
"STL_0056_ICR.3_p08.corems",-140.776908447754,-2741.54586558791,0.0474070905762859
"STL_0057_ICR.1_p08.corems",-140.816727759079,-2609.96127539091,0.0493974546930087
"STL_0057_ICR.2_p08.corems",-141.666567337962,-2699.67280545657,0.0473368216121162
"STL_0057_ICR.3_p08.corems",-140.423703722381,-2749.43049216702,0.0473368216121162
"STL_0058_ICR.1_p08.corems",-140.674884497714,-2858.10739565358,0.0456538777868627
"STL_0058_ICR.2_p08.corems",-140.350281649591,-2858.10739565358,0.0455271769952683
"STL_0058_ICR.3_p08.corems",-139.469216776112,-2802.38429914013,0.0470692664120169
"STL_0059_ICR.1_p08.corems",-140.816727759079,-2743.56896210135,0.0470297019407553
"STL_0059_ICR.2_p08.corems",-140.487839208888,-2843.08433552224,0.0459427558887764
"STL_0059_ICR.3_p08.corems",-139.469216776112,-2720.66127539091,0.0484346936718865
"STL_0060_ICR.1_p08.corems",-140.404613983455,-2564.14590197002,0.0504824310844324
"STL_0060_ICR.2_p08.corems",-141.378190668649,-2680.70743203568,0.0478667499664712
"STL_0060_ICR.3_p1.corems",-139.904000599664,-2441.72284183868,0.0533868046546735
"STL_0061_ICR.1_p08.corems",-139.469216776112,-2818.15355229835,0.0470297019407553
"STL_0061_ICR.2_p08.corems",-140.163389100671,-2756.56892571924,0.0473368216121162
"STL_0061_ICR.3_p08.corems",-139.57776362918,-2789.38433552224,0.0469356653741339
"STL_0062_ICR.1_p08.corems",-140.350281649591,-2799.82663062074,0.0461542581313578
"STL_0062_ICR.2_p08.corems",-140.674884497714,-2864.98047397596,0.0451562287096275
"STL_0062_ICR.3_p08.corems",-139.469216776112,-2885.06127539091,0.0457581673759333
"STL_0063_ICR.1_p08.corems",-140.51047526295,-2615.55358868046,0.0499926887212407
"STL_0063_ICR.2_p08.corems",-140.839179479736,-2627.00743203568,0.0497386889020035
"STL_0063_ICR.3_p08.corems",-140.996395890142,-2697.75358868046,0.0480161159724944
"STL_0064_ICR.1_p08.corems",-140.816727759079,-2719.64972713419,0.0477447374703893
"STL_0064_ICR.2_p08.corems",-140.839179479736,-2787.3612390088,0.0465685567170851
"STL_0064_ICR.3_p08.corems",-139.835562405216,-2743.56896210135,0.0477447374703893
"STL_0065_ICR.1_p08.corems",-140.31764961724,-2697.75358868046,0.0480161159724944
"STL_0065_ICR.2_p08.corems",-140.465203154827,-2789.38433552224,0.0462707920057115
"STL_0065_ICR.3_p08.corems",-139.469216776112,-2727.53435371329,0.0480164587772161
"STL_0066_ICR.1_p08.corems",-139.469216776112,-2756.56892571924,0.0480161159724944
"STL_0066_ICR.3_p08.corems",-139.690485361212,-2745.59205861479,0.0478667499664712
"STL_0067_ICR.1_p08.corems",-140.983386080118,-2624.98433552224,0.0497386889020035
"STL_0067_ICR.2_p08.corems",-140.674884497714,-2633.88051035808,0.0493974546930087
"STL_0067_ICR.3_p08.corems",-140.741866037803,-2672.82280545657,0.0484670449317468
"STL_0068_ICR.1_p08.corems",-140.927404831336,-2649.91511874613,0.0486973807943786
"STL_0068_ICR.2_p08.corems",-139.904000599664,-2587.05358868046,0.050231883884295
"STL_0068_ICR.3_p08.corems",-140.895338512679,-2766.4766488118,0.0464811281405896
"STL_0069_ICR.1_p08.corems",-139.469216776112,-2748.4189439103,0.0479405978137254
"STL_0069_ICR.2_p08.corems",-139.469216776112,-2703.61511874613,0.0484508693018166
"STL_0069_ICR.3_p08.corems",-139.92010370424,-2722.58049216702,0.0480161159724944
"STL_0070_ICR.1_p08.corems",-140.947132047754,-2649.91511874613,0.0489777773732694
"STL_0070_ICR.2_p08.corems",-140.983386080118,-2577.14586558791,0.0502743808432079
"STL_0070_ICR.3_p08.corems",-140.900947195515,-2726.52280545657,0.0473684491917231
"STL_0071_ICR.1_p08.corems",-140.674884497714,-2627.00743203568,0.049443422504738
"STL_0071_ICR.2_p1.corems",-142.457175912257,-2695.73049216702,0.0468416288075124
"STL_0071_ICR.3_p08.corems",-141.067506597007,-2787.3612390088,0.0466767916901345
"STL_0072_ICR.1_p08.corems",-140.465203154827,-2749.43049216702,0.0474457319608486
"STL_0072_ICR.2_p08.corems",-139.794857335316,-2693.70739565358,0.0484016717617935
"STL_0072_ICR.3_p08.corems",-141.231346523069,-2720.66127539091,0.0476768002499133
"STL_0073_ICR.1_p08.corems",-140.907677614918,-2739.52276907447,0.0473684491917231
"STL_0073_ICR.2_p08.corems",-140.889729829844,-2741.54586558791,0.0476768002499133
"STL_0073_ICR.3_p08.corems",-140.002083145718,-2604.09974532524,0.0501101935048147
"STL_0075_ICR.1_p08.corems",-140.51047526295,-2556.26127539091,0.0508167418513532
"STL_0075_ICR.2_p08.corems",-140.423703722381,-2541.23821525957,0.0515437594183863
"STL_0075_ICR.3_p08.corems",-139.938890659579,-2627.00743203568,0.0498575834757751
"STL_0076_ICR.1_p08.corems",-140.350281649591,-2951.7612390088,0.0439658610883338
"STL_0076_ICR.2_p08.corems",-139.469216776112,-2928.85355229835,0.044859676220923
"STL_0076_ICR.3_p08.corems",-140.38552424453,-2976.69202223269,0.0436948646973359
"STL_0077_ICR.1_p08.corems",-141.378190668649,-2604.09974532524,0.049443422504738
"STL_0077_ICR.2_p08.corems",-140.907677614918,-2672.82280545657,0.0482909342864897
"STL_0077_ICR.3_p08.corems",-141.619616746634,-2672.82280545657,0.0480161159724944
"STL_0078_ICR.1_p1.corems",-140.31764961724,-2672.82280545657,0.0486973807943786
"STL_0078_ICR.2_p08.corems",-139.469216776112,-2640.00739565358,0.0498993838863373
"STL_0078_ICR.3_p08.corems",-141.267292824619,-2655.7766488118,0.0483345164470514
"STL_0079_ICR.1_p08.corems",-140.487839208888,-2634.8920586148,0.0494595880555096
"STL_0079_ICR.2_p08.corems",-140.350281649591,-2720.66127539091,0.0478201766568407
"STL_0079_ICR.3_p08.corems",-141.759985447157,-2680.70743203568,0.0473684491917231
"STL_0080_ICR.1_p08.corems",-140.350281649591,-2604.09974532524,0.0501766642676169
"STL_0080_ICR.2_p08.corems",-140.776908447754,-2858.10739565358,0.0454705145541385
"STL_0080_ICR.3_p08.corems",-141.378190668649,-2820.1766488118,0.0456538777868627
"STL_0081_ICR.1_p08.corems",-140.741866037803,-2712.7766488118,0.0478667499664713
"STL_0081_ICR.2_p08.corems",-141.267292824619,-2860.13049216702,0.0445551193405829
"STL_0081_ICR.3_p08.corems",-140.287348444342,-2766.4766488118,0.0473135145169049
"STL_0082_ICR.1_p08.corems",-140.996395890142,-2863.96892571924,0.0448955093191316
"STL_0082_ICR.2_p08.corems",-140.163389100671,-2741.54586558791,0.0476768002499133
"STL_0082_ICR.3_p08.corems",-139.469216776112,-2858.10739565358,0.0460303872167035
"STL_0083_ICR.1_p08.corems",-140.741866037803,-2697.75358868046,0.0479405978137254
"STL_0083_ICR.2_p08.corems",-140.64395979447,-2814.31511874613,0.0459131416497877
"STL_0083_ICR.3_p08.corems",-140.465203154827,-2629.93819706852,0.0498993838863373
"STL_0084_ICR.1_p08.corems",-139.814012662328,-2772.33817887746,0.0470692664120169
"STL_0084_ICR.2_p08.corems",-140.31764961724,-2856.08429914013,0.0459427558887764
"STL_0084_ICR.3_p08.corems",-140.208174411933,-2768.49974532524,0.0473368216121162
"STL_0085_ICR.1_p08.corems",-140.259137007507,-2703.61511874613,0.0482983460263744
"STL_0085_ICR.2_p08.corems",-140.259137007507,-2651.93821525957,0.0490106312746413
"STL_0085_ICR.3_p08.corems",-139.469216776112,-2604.09974532524,0.050327555696039
"STL_0086_ICR.1_p08.corems",-140.31764961724,-2674.84590197002,0.0483345164470514
"STL_0086_ICR.2_p08.corems",-140.423703722381,-2766.4766488118,0.0473684491917231
"STL_0086_ICR.3_p08.corems",-140.674884497714,-2833.17661242969,0.0459131416497877
"STL_0087_ICR.1_p08.corems",-140.423703722381,-2674.84590197002,0.0484670449317468
"STL_0087_ICR.2_p08.corems",-139.887897495088,-2720.66127539091,0.0480161159724944
"STL_0087_ICR.3_p08.corems",-139.777718358516,-2765.46510055507,0.0478667499664713
"STL_0088_ICR.1_p08.corems",-139.814012662328,-2695.73049216702,0.0482983460263744
"STL_0088_ICR.2_p08.corems",-140.51047526295,-2716.61508236402,0.0478201766568407
"STL_0088_ICR.3_p08.corems",-141.458989760338,-2718.63817887746,0.0473526354019197
"STL_0089_ICR.1_p08.corems",-141.161523645295,-2812.29202223269,0.0459427558887764
"STL_0089_ICR.2_p08.corems",-140.900947195515,-2814.31511874613,0.0459131416497877
"STL_0089_ICR.3_p08.corems",-139.469216776112,-2797.26896210135,0.0470297019407553
"STL_0090_ICR.1_p08.corems",-140.423703722381,-2672.82280545657,0.0484670449317468
"STL_0090_ICR.2_p08.corems",-139.887897495088,-2812.29202223269,0.0466763344845079
"STL_0090_ICR.3_p08.corems",-140.686799393596,-2860.13049216702,0.0454705145541385
"STL_0091_ICR.1_p08.corems",-139.469216776112,-2670.79970894313,0.0493974546930087
"STL_0091_ICR.2_p08.corems",-139.777718358516,-2672.82280545657,0.0483515831493759
"STL_0091_ICR.3_p08.corems",-140.534601566411,-2766.4766488118,0.0470297019407553
"STL_0092_ICR.1_p08.corems",-140.465203154827,-2772.33817887746,0.0470297019407553
"STL_0092_ICR.2_p08.corems",-141.378190668649,-2716.61508236402,0.0478201766568407
"STL_0092_ICR.3_p08.corems",-140.671409319749,-2772.33817887746,0.0468177293701366
"STL_0093_ICR.1_p08.corems",-139.469216776112,-2604.09974532524,0.0502743808432079
"STL_0093_ICR.2_p08.corems",-139.814012662328,-2627.00743203568,0.0501101935048147
"STL_0093_ICR.3_p08.corems",-140.287348444342,-2657.79974532524,0.04913904357522
"STL_0094_ICR.1_p08.corems",-140.996395890142,-2697.75358868046,0.0480164587772161
"STL_0094_ICR.2_p08.corems",-140.996395890142,-2655.7766488118,0.0486973807943786
"STL_0094_ICR.3_p08.corems",-139.859985447157,-2585.03049216702,0.0501893869253821
"STL_0095_ICR.1_p08.corems",-140.350281649591,-2485.51511874613,0.0527405541180919
"STL_0095_ICR.2_p1.corems",-141.880552219317,-2496.96896210135,0.0503162914391561
"STL_0095_ICR.3_p1.corems",-141.105480112572,-2541.23821525957,0.0506462848322226
"STL_0097_ICR.1_p08.corems",-141.551733749789,-2544.53821525957,0.0499926887212407
"STL_0097_ICR.2_p08.corems",-141.537947290669,-2441.72284183868,0.0527291211299502
"STL_0097_ICR.3_p1.corems",-140.560059000419,-2470.4920586148,0.0524289002190464
"STL_Field_Bucket_Blank.1_p08.corems",-146.206771690949,-2624.98433552224,0.0440340382289253
"STL_Field_Bucket_Blank.2_p08.corems",-145.196138453723,-2399.74590197002,0.0488625774560077
"STL_Field_Bucket_Blank.3_p08.corems",-146.110520906452,-2348.97666700285,0.0493929760539518
"STL_Field_GOFLO_Blank.1_p08.corems",-146.475914978197,-2438.68819706852,0.0480161159724944
"STL_Field_GOFLO_Blank.2_p08.corems",-146.799676523454,-2486.52666700285,0.0447012323119387
"STL_Field_GOFLO_Blank.3_p08.corems",-145.607161540633,-2276.31129358196,0.0526203931310053
"STL_Process_Blank.1_p08.corems",-147.39880063742,-3289.5150095998,0.0352017864595307
"STL_Process_Blank.10_p08.corems",-146.163303594724,-2481.57280545658,0.0462125250685347
"STL_Process_Blank.2_p08.corems",-146.578498858664,-2577.14586558791,0.0413306040540685
"STL_Process_Blank.3_p08.corems",-147.10511234626,-2552.21508236402,0.0439658610883338
"STL_Process_Blank.4_p08.corems",-145.700683494835,-2369.05746841779,0.0502786722060412
"STL_Process_Blank.5_p08.corems",-146.517735763941,-2642.93816068641,0.0429233332124793
"STL_Process_Blank.6_p08.corems",-147.10511234626,-2833.17661242969,0.0404418574987689
"STL_Process_Blank.7_p08.corems",-146.627868873126,-2940.30739565357,0.0391481910610453
"STL_Process_Blank.8_p08.corems",-146.413903330162,-2724.49970894313,0.0422036917519143
"STL_Process_Blank.9_p08.corems",-146.517735763941,-2420.63049216702,0.0462707920057115
"STL_Raw_MilliQ_Blank.1_p08.corems",-154.195586804255,-2540.7612390088,0.0367610923707647
"STL_Raw_MilliQ_Blank.10_p08.corems",-155.294552685504,-2554.23817887746,0.0386908318737218
"STL_Raw_MilliQ_Blank.2_p08.corems",-155.688016618896,-2554.23817887746,0.0350790436619387
"STL_Raw_MilliQ_Blank.3_p08.corems",-155.688016618896,-2552.21508236402,0.0365280055043724
"STL_Raw_MilliQ_Blank.4_p08.corems",-153.880920778012,-2682.25355229836,0.0346451609875175
"STL_Raw_MilliQ_Blank.5_p08.corems",-155.294552685504,-2577.14586558791,0.0350790436619387
"STL_Raw_MilliQ_Blank.6_p08.corems",-154.195586804255,-2554.23817887746,0.0365280055043724
"STL_Raw_MilliQ_Blank.7_p08.corems",-154.851905760439,-2508.42280545657,0.0397095807118308
"STL_Raw_MilliQ_Blank.8_p08.corems",-153.213828802379,-2489.08433552224,0.0404021243340825
"STL_Raw_MilliQ_Blank.9_p08.corems",-153.56625475177,-2508.42280545657,0.0406126000218028
"Textor2018_11_CREW_Leachate_Start.corems",-140.996395890142,-3349.28429914013,0.0387516325184424
"Textor2018_13_Aucilla_R_Start.corems",-138.616908943873,-2458.76899848346,0.0546857148005529
"Textor2018_15_Aucilla_Leachate_Start.corems",-138.787370510321,-3182.86120262669,0.0414750261011854
"Textor2018_17_Ochlockonee_R_Start.corems",-137.22416213091,-3163.99970894313,0.0426179402388185
"Textor2018_19_Ochlockonee_Leachate_Start.corems",-139.469216776112,-3124.04586558791,0.0418606538330555
"Textor2018_3_Suwannee_Leachate_Start.corems",-137.249558811933,-2942.59970894313,0.0459131416497877
"Textor2018_7_Sopchoppy_Leachate_Start.corems",-139.469216776112,-3306.29581101474,0.039599337986555
"Textor2018_9_CREW_FW_Start.corems",-137.21726350475,-3370.16888933713,0.0401464500856212
"Textor2019_ESI_Neg_11_reassigned.corems",-137.707087029155,-2441.72284183868,0.0546275311523862
"Textor2019_ESI_Neg_13_reassigned.corems",-136.414858548053,-2370.97668519391,0.0570102992910641
"Textor2019_ESI_Neg_15_reassigned.corems",-137.008411848181,-2233.53056493124,0.0608215029847404
"Textor2019_ESI_Neg_17_reassigned.corems",-138.980755937306,-2285.20746841779,0.0583707677732151
"Textor2019_ESI_Neg_19_reassigned.corems",-137.366382915311,-2258.35746841779,0.0594786720709676
"Textor2019_ESI_Neg_21_reassigned.corems",-136.774194810177,-2252.3920586148,0.0601661419240464
"Textor2019_ESI_Neg_23_reassigned.corems",-136.972101566411,-2245.89207680585,0.0601771240181408
"Textor2019_ESI_Neg_25_reassigned.corems",-137.414272720676,-2361.81515512824,0.0576595662054603
"Textor2019_ESI_Neg_27_reassigned.corems",-137.414272720676,-2325.16131177302,0.058259036240411
"Textor2019_ESI_Neg_3_reassigned.corems",-137.249558811933,-2348.06899848346,0.0574547001544514
"Textor2019_ESI_Neg_5_reassigned.corems",-136.923918252729,-2260.27668519391,0.0601534243663438
"Textor2019_ESI_Neg_7_reassigned.corems",-137.40214063665,-2384.72284183868,0.0562775760331757
"Vaughn2023_ESI.Neg_AK_10_sum100_1_calibrated.corems",-136.463112241997,-3563.33810611325,0.0381779371386334
"Vaughn2023_ESI.Neg_AK_100_sum100_1_calibrated.corems",-136.297564613592,-3209.81508236402,0.042293275760098
"Vaughn2023_ESI.Neg_AK_104_sum100_1_calibrated.corems",-138.787370510321,-3540.4304194028,0.0378963667684355
"Vaughn2023_ESI.Neg_AK_106_sum100_1_calibrated.corems",-137.560242883575,-3259.46888933713,0.0413323126322284
"Vaughn2023_ESI.Neg_AK_110_sum100_1_calibrated.corems",-137.477244018682,-3245.72273269236,0.0414725770747555
"Vaughn2023_ESI.Neg_AK_112_sum100_1_calibrated.corems",-136.605755937306,-3198.63045578491,0.0423961213253299
"Vaughn2023_ESI.Neg_AK_12_sum100_1_calibrated.corems",-136.972101566411,-3041.36888933713,0.0440040032251221
"Vaughn2023_ESI.Neg_AK_122_sum100_1_calibrated.corems",-137.441425483671,-3246.46892571924,0.0416376992967652
"Vaughn2023_ESI.Neg_AK_124_sum100_1_calibrated.corems",-138.030755937306,-2888.89970894313,0.0467938299327609
"Vaughn2023_ESI.Neg_AK_126_sum100_1_calibrated.corems",-138.522208073624,-3975.88422637592,0.0342602743636954
"Vaughn2023_ESI.Neg_AK_130_sum100_1_calibrated.corems",-138.180383119492,-3207.79198585058,0.0412413555072663
"Vaughn2023_ESI.Neg_AK_132_sum100_1_calibrated.corems",-136.196690103191,-3213.65351591625,0.0423027623909684
"Vaughn2023_ESI.Neg_AK_142_sum100_1_calibrated.corems",-136.364162390782,-3255.63045578491,0.0417577500256288
"Vaughn2023_ESI.Neg_AK_144_sum100_1_calibrated.corems",-137.707087029155,-3122.02276907447,0.0434775782682973
"Vaughn2023_ESI.Neg_AK_146_sum100_1_calibrated.corems",-136.598277693526,-3198.63045578491,0.0422694780464517
"Vaughn2023_ESI.Neg_AK_156_sum100_1_calibrated.corems",-136.610242883575,-3182.86120262669,0.0426179402388185
"Vaughn2023_ESI.Neg_AK_16_sum100_1_calibrated.corems",-137.178448105068,-3240.60739565358,0.0414322673849813
"Vaughn2023_ESI.Neg_AK_162_sum100_1_calibrated.corems",-137.178448105068,-3282.37657604758,0.041187726794081
"Vaughn2023_ESI.Neg_AK_174_sum100_1_calibrated.corems",-136.6118745004,-3163.99970894313,0.0427163227466535
"Vaughn2023_ESI.Neg_AK_2_sum100_1_calibrated.corems",-139.469216776112,-3307.30735927147,0.0406227067597142
"Vaughn2023_ESI.Neg_AK_20_sum100_1_calibrated.corems",-136.239410308202,-3118.18433552224,0.0435098890343432
"Vaughn2023_ESI.Neg_AK_28_sum100_1_calibrated.corems",-136.923918252729,-3230.69967256102,0.0416652708029371
"Vaughn2023_ESI.Neg_AK_30_sum100_1_calibrated.corems",-137.732093151972,-3171.88433552224,0.0429450106997156
"Vaughn2023_ESI.Neg_AK_32_sum100_1_calibrated.corems",-138.473230397397,-2629.93819706852,0.0515597366290673
"Vaughn2023_ESI.Neg_AK_38_sum100_calibrated.corems",-137.551268991038,-2365.11515512824,0.055620991992747
"Vaughn2023_ESI.Neg_AK_4_sum100_1_calibrated.corems",-137.400486261555,-2687.20741384463,0.048477382476155
